web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767360713-3692","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592184_uploaded_image1_1646323938.jpg"
"1767360713-3693","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Sandales homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3591916_uploaded_image1_1646316769.jpg"
"1767360713-3694","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures en cuir","7 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590899_uploaded_image1_1646265441.jpg"
"1767360713-3695","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590497_uploaded_image1_1646247750.jpg"
"1767360713-3696","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Adidas Yeezy 380","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590424_uploaded_image1_1646245576.jpg"
"1767360732-3697","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Jordan One 2021","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3633098_uploaded_image1_1648841531.jpg"
"1767360732-3698","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3632711_uploaded_image1_1648827922.jpg"
"1767360732-3699","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3632623_uploaded_image1_1648826132.jpg"
"1767360732-3700","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Nike Air Force 1","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3631870_uploaded_image1_1648808010.jpg"
"1767360732-3701","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Nike Air Force 1","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3631868_uploaded_image1_1648807964.jpg"
"1767360732-3702","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Babouches homme","6 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3630541_uploaded_image1_1648736818.jpg"
"1767360732-3703","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","12 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3630146_uploaded_image1_1648721827.jpg"
"1767360732-3704","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Adidas","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3629746_uploaded_image2_1648681584.jpeg"
"1767360732-3705","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Babouches homme","8 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3629500_uploaded_image1_1648668427.jpg"
"1767360732-3706","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3629412_uploaded_image1_1648663790.jpg"
"1767360732-3707","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3629410_uploaded_image2_1648663708.jpeg"
"1767360732-3708","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Babouches homme","1 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3628991_uploaded_image1_1648643026.jpg"
"1767360732-3709","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Boots Timberland","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3594543_uploaded_image1_1646471780.jpg"
"1767360732-3710","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Boots Timberland","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3594534_uploaded_image1_1646471538.jpg"
"1767360732-3711","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Souliers Timberland","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3594532_uploaded_image1_1646471353.jpg"
"1767360732-3712","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Boots Timberland","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3594529_uploaded_image1_1646471086.jpg"
"1767360732-3713","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Balenciaga","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3627117_uploaded_image1_1648512050.jpg"
"1767360732-3714","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Berluti Paris","40 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3627030_uploaded_image3_1648505950.jpeg"
"1767360732-3715","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","30 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3626444_uploaded_image3_1648476593.jpeg"
"1767360732-3716","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3626443_uploaded_image1_1648476495.jpg"
"1767360732-3717","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Air Force","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3626385_uploaded_image1_1648474806.jpg"
"1767360732-3718","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3625737_uploaded_image2_1648424875.jpeg"
"1767360732-3719","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Adidas","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3625682_uploaded_image1_1648421526.jpg"
"1767360732-3720","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme cuir","15 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3625649_uploaded_image1_1648419155.jpg"
"1767360732-3721","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme cuir","15 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3625645_uploaded_image1_1648419035.jpg"
"1767360732-3722","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Adidas","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3624826_uploaded_image3_1648339999.jpeg"
"1767360732-3723","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Air Jordan 4","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3624817_uploaded_image1_1648338626.jpg"
"1767360732-3724","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Jordan","16 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3624249_uploaded_image1_1648299029.jpg"
"1767360732-3725","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","12 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3623315_uploaded_image1_1648221383.jpg"
"1767360732-3726","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","15 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3622788_uploaded_image1_1648195084.jpg"
"1767360732-3727","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Nike Air Max 2021","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3622588_uploaded_image1_1648162610.jpg"
"1767360732-3728","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Nike Air Max 2021","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3622543_uploaded_image1_1648159731.jpg"
"1767360732-3729","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Timberland","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3622460_uploaded_image1_1648154791.jpg"
"1767360732-3730","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Nike Jordan","14 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3622318_uploaded_image1_1648146087.jpg"
"1767360732-3731","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","20 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3622101_uploaded_image1_1648136902.jpg"
"1767360732-3732","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Zara","35 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3621916_uploaded_image1_1648130997.jpg"
"1767360732-3733","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Zara","35 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3621848_uploaded_image1_1648129026.jpg"
"1767360732-3734","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures thérapeutique","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3621646_uploaded_image1_1648121992.jpg"
"1767360732-3735","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3620826_uploaded_image1_1648059848.jpg"
"1767360732-3736","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Adidas","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581347_uploaded_image1_1645715926.jpg"
"1767360732-3737","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Balenciaga","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581363_uploaded_image1_1645716276.jpg"
"1767360732-3738","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Jordan One","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581234_uploaded_image1_1645712336.jpg"
"1767360732-3739","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Jordan","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581230_uploaded_image1_1645712191.jpg"
"1767360732-3740","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Adidas","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581232_uploaded_image1_1645712260.jpg"
"1767360732-3741","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Nike Air  Force","15 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581307_uploaded_image1_1645715017.jpg"
"1767360732-3742","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581296_uploaded_image1_1645714791.jpg"
"1767360732-3743","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Jordan 13","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581225_uploaded_image1_1645712072.jpg"
"1767360732-3744","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures New balance","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581222_uploaded_image1_1645712001.jpg"
"1767360732-3745","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3619200_uploaded_image1_1647963678.jpg"
"1767360732-3746","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Nike Air Force One","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3619159_uploaded_image2_1647961897.jpeg"
"1767360732-3747","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","25 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3619090_uploaded_image1_1647959602.jpg"
"1767360732-3748","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3619069_uploaded_image1_1647958892.jpg"
"1767360732-3749","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Air Force 1","12 600CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3618615_uploaded_image1_1647941694.jpg"
"1767360732-3750","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Diamalaye 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3618351_uploaded_image1_1647907914.jpg"
"1767360732-3751","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Diamalaye 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3618346_uploaded_image1_1647907766.jpg"
"1767360732-3752","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617707_uploaded_image1_1647874873.jpg"
"1767360732-3753","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617678_uploaded_image1_1647873341.jpg"
"1767360732-3754","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Zara homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3617568_uploaded_image1_1647868524.jpg"
"1767360732-3755","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3617567_uploaded_image1_1647868459.jpg"
"1767360732-3756","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3617545_uploaded_image1_1647867640.jpg"
"1767360732-3757","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617364_uploaded_image1_1647861697.jpg"
"1767360732-3758","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","35 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617059_uploaded_image1_1647847612.jpg"
"1767360732-3759","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","15 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3616820_uploaded_image2_1647814090.jpeg"
"1767360732-3760","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Bershka","20 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3615425_uploaded_image1_1647698349.jpg"
"1767360732-3761","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Boots Moreshi","120 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3575360_uploaded_image1_1645362550.jpg"
"1767360732-3762","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Mocassins homme","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574708_uploaded_image1_1645298253.jpg"
"1767360732-3763","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Mocassins homme","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574710_uploaded_image1_1645298355.jpg"
"1767360732-3764","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Baskets Balenciaga","27 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3614529_uploaded_image1_1647627202.jpg"
"1767360732-3765","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures homme","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3614201_uploaded_image1_1647609978.jpg"
"1767360732-3766","https://sn.coinafrique.com/categorie/chaussures-homme?page=63","Chaussures Berluti","35 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574232_uploaded_image1_1645273553.jpg"
